Date,Media Pump,Effluent Pump,Acid Pump,Water Pump,Gas Pump,Base Pump,N2 Mass Flow Controller,N2 MFC Set Point,DO mg/L,pH,Ammonium,DO Amp (A),pH Amp (A),NH4 Amp (A),Reactor Status,N2 Valve,Clock,Air Mass Flow Controller,Air MFC Set Point
2016-03-10 13:42:01,0,0,0,0,1,0,499.19008748562624,524.3149219687608,0.20144638023122505,8.101668311624978,-0.1458309025311912,0.004109815823252007,0.01325904949899997,0.003968889407460013,0,0,03/10/1601:40 PM,-125,-127.98244721874741
2016-03-10 13:42:34,0,0,0,0,1,0,499.25647468062635,524.3149219687608,0.1925868754578897,8.105471611124997,-0.1034320823436978,0.0041062718512320144,0.013263396127,0.003977934489100011,0,0,03/10/1601:40 PM,-125,-127.98244721874741
2016-03-10 13:43:07,0,0,0,0,1,0,494.20674498687583,519.0716987775107,0.1659886915619975,8.122276687875011,-0.1371912589686879,0.004095632066964013,0.01328260192900002,0.003970732531420013,0,0,03/10/1601:41 PM,-125,-122.70264351155993
2016-03-10 13:43:40,0,0,0,0,1,0,494.2178095193755,519.0716987775107,0.1396707991214594,8.100552562375029,-0.059357601749947975,0.004085104404660007,0.01325777435700003,0.003987337044960011,0,0,03/10/1601:41 PM,-125,-122.70264351155993
2016-03-10 13:44:13,0,0,0,0,1,0,467.8737723331258,473.33742493125953,0.09317192189471336,8.115754287375031,-0.1215415131561883,0.00406650396094801,0.01327514775700003,0.003974071143860013,0,0,03/10/1601:42 PM,-125,-73.34883197749731
2016-03-10 13:44:49,0,0,0,0,1,0,465.95356369750084,466.8901595325109,0.08990677230942623,8.115507617875023,-0.1177290014061825,0.004065197838420014,0.01327486584900003,0.003974884479700015,0,0,03/10/1601:43 PM,-125,-66.90098743280986
2016-03-10 13:45:21,0,0,0,0,1,0,173.3813022562509,174.3166713750105,0.06965038748255202,8.117096628375014,-0.1451852352186798,0.004057094895548007,0.01327668186100002,0.003969027149820015,0,0,03/10/1601:43 PM,-125,225.67380823437787
2016-03-10 13:45:54,0,0,0,0,1,0,-0.2830920912488324,-0.007397156238781122,0.04540599615920193,8.134182793625017,-0.1380982678124347,0.0040473966735040095,0.01329620890700002,0.003970539036200014,0,0,03/10/1601:44 PM,-125,399.9979235000003
2016-03-10 13:46:27,0,0,0,0,1,0,-0.2883170093738414,-0.007397156238781122,0.02688217313538566,8.119606347125035,-0.1653853982811988,0.004039986788620008,0.01327955011100004,0.003964717781700011,0,0,03/10/1601:44 PM,-125,400.2624269456262
2016-03-10 13:47:00,0,0,0,0,1,0,-0.2943615224988037,-0.007397156238781122,0.04823021941998462,8.157240655375023,-0.1471222371562426,0.004048526417036011,0.01332256074900003,0.0039686139227400035,0,0,03/10/1601:45 PM,-125,400.01327147687516
